date,iso,country,geoName,geoCode,coronavirus,covid,dry cough,fever,shortness of breath,face mask
2020-01-07,DE,Germany,Saxony-Anhalt,DE-ST,0,0,0,14,0,0
2020-01-08,DE,Germany,Saxony-Anhalt,DE-ST,0,0,0,14,0,0
2020-01-09,DE,Germany,Saxony-Anhalt,DE-ST,0,0,0,41,0,0
2020-01-10,DE,Germany,Saxony-Anhalt,DE-ST,0,0,0,0,0,0
2020-01-11,DE,Germany,Saxony-Anhalt,DE-ST,0,0,0,0,0,0
2020-01-12,DE,Germany,Saxony-Anhalt,DE-ST,0,0,0,14,0,0
2020-01-13,DE,Germany,Saxony-Anhalt,DE-ST,0,0,34,25,0,0
2020-01-14,DE,Germany,Saxony-Anhalt,DE-ST,0,0,0,0,0,0
2020-01-15,DE,Germany,Saxony-Anhalt,DE-ST,0,0,0,0,100,0
2020-01-16,DE,Germany,Saxony-Anhalt,DE-ST,0,0,0,71,0,0
2020-01-17,DE,Germany,Saxony-Anhalt,DE-ST,0,0,0,15,0,0
2020-01-18,DE,Germany,Saxony-Anhalt,DE-ST,0,0,0,30,0,0
2020-01-19,DE,Germany,Saxony-Anhalt,DE-ST,0,0,0,41,0,0
2020-01-20,DE,Germany,Saxony-Anhalt,DE-ST,0,0,0,27,0,0
2020-01-21,DE,Germany,Saxony-Anhalt,DE-ST,1,0,0,28,0,0
2020-01-22,DE,Germany,Saxony-Anhalt,DE-ST,3,0,36,55,0,0
2020-01-23,DE,Germany,Saxony-Anhalt,DE-ST,2,0,0,14,0,0
2020-01-24,DE,Germany,Saxony-Anhalt,DE-ST,3,0,0,0,0,0
2020-01-25,DE,Germany,Saxony-Anhalt,DE-ST,7,0,0,14,0,0
2020-01-26,DE,Germany,Saxony-Anhalt,DE-ST,9,0,35,0,0,0
2020-01-27,DE,Germany,Saxony-Anhalt,DE-ST,9,0,0,67,0,0
2020-01-28,DE,Germany,Saxony-Anhalt,DE-ST,14,0,0,41,0,0
2020-01-29,DE,Germany,Saxony-Anhalt,DE-ST,18,0,0,0,0,0
2020-01-30,DE,Germany,Saxony-Anhalt,DE-ST,13,0,0,85,0,0
2020-01-31,DE,Germany,Saxony-Anhalt,DE-ST,11,0,0,43,0,0
2020-02-01,DE,Germany,Saxony-Anhalt,DE-ST,9,0,38,14,0,0
2020-02-02,DE,Germany,Saxony-Anhalt,DE-ST,8,0,0,26,0,0
2020-02-03,DE,Germany,Saxony-Anhalt,DE-ST,7,0,0,12,0,20
2020-02-04,DE,Germany,Saxony-Anhalt,DE-ST,7,0,36,0,0,0
2020-02-05,DE,Germany,Saxony-Anhalt,DE-ST,3,0,0,14,0,0
2020-02-06,DE,Germany,Saxony-Anhalt,DE-ST,5,0,0,0,0,0
2020-02-07,DE,Germany,Saxony-Anhalt,DE-ST,5,0,0,73,0,0
2020-02-08,DE,Germany,Saxony-Anhalt,DE-ST,6,0,0,78,0,0
2020-02-09,DE,Germany,Saxony-Anhalt,DE-ST,4,0,0,13,0,0
2020-02-10,DE,Germany,Saxony-Anhalt,DE-ST,3,0,0,13,0,0
2020-02-11,DE,Germany,Saxony-Anhalt,DE-ST,2,0,0,28,0,0
2020-02-12,DE,Germany,Saxony-Anhalt,DE-ST,4,0,0,0,0,0
2020-02-13,DE,Germany,Saxony-Anhalt,DE-ST,2,0,0,14,0,0
2020-02-14,DE,Germany,Saxony-Anhalt,DE-ST,4,0,0,44,0,0
2020-02-15,DE,Germany,Saxony-Anhalt,DE-ST,4,0,0,15,0,0
2020-02-16,DE,Germany,Saxony-Anhalt,DE-ST,3,0,0,27,0,0
2020-02-17,DE,Germany,Saxony-Anhalt,DE-ST,3,0,0,28,0,0
2020-02-18,DE,Germany,Saxony-Anhalt,DE-ST,2,0,0,14,0,0
2020-02-19,DE,Germany,Saxony-Anhalt,DE-ST,4,0,0,0,0,0
2020-02-20,DE,Germany,Saxony-Anhalt,DE-ST,4,0,0,71,0,23
2020-02-21,DE,Germany,Saxony-Anhalt,DE-ST,2,0,0,60,0,25
2020-02-22,DE,Germany,Saxony-Anhalt,DE-ST,3,0,0,58,0,0
2020-02-23,DE,Germany,Saxony-Anhalt,DE-ST,7,19,0,26,0,0
2020-02-24,DE,Germany,Saxony-Anhalt,DE-ST,12,0,0,0,0,0
2020-02-25,DE,Germany,Saxony-Anhalt,DE-ST,18,7,0,28,0,0
2020-02-26,DE,Germany,Saxony-Anhalt,DE-ST,29,13,0,13,0,22
2020-02-27,DE,Germany,Saxony-Anhalt,DE-ST,38,7,0,55,0,0
2020-02-28,DE,Germany,Saxony-Anhalt,DE-ST,32,21,0,57,0,0
2020-02-29,DE,Germany,Saxony-Anhalt,DE-ST,28,14,0,57,0,0
2020-03-01,DE,Germany,Saxony-Anhalt,DE-ST,29,20,0,41,0,23
2020-03-02,DE,Germany,Saxony-Anhalt,DE-ST,28,20,37,0,0,0
2020-03-03,DE,Germany,Saxony-Anhalt,DE-ST,26,19,0,13,0,0
2020-03-04,DE,Germany,Saxony-Anhalt,DE-ST,35,0,37,28,0,0
2020-03-05,DE,Germany,Saxony-Anhalt,DE-ST,37,7,37,42,0,0
2020-03-06,DE,Germany,Saxony-Anhalt,DE-ST,32,7,0,41,98,23
2020-03-07,DE,Germany,Saxony-Anhalt,DE-ST,26,14,0,14,0,0
2020-03-08,DE,Germany,Saxony-Anhalt,DE-ST,32,33,0,81,96,0
2020-03-09,DE,Germany,Saxony-Anhalt,DE-ST,38,19,0,26,0,0
2020-03-10,DE,Germany,Saxony-Anhalt,DE-ST,55,18,0,88,0,0
2020-03-11,DE,Germany,Saxony-Anhalt,DE-ST,49,45,0,66,0,22
2020-03-12,DE,Germany,Saxony-Anhalt,DE-ST,64,30,33,100,0,0
2020-03-13,DE,Germany,Saxony-Anhalt,DE-ST,65,47,0,60,0,0
2020-03-14,DE,Germany,Saxony-Anhalt,DE-ST,57,36,39,59,0,0
2020-03-15,DE,Germany,Saxony-Anhalt,DE-ST,66,46,0,81,0,0
2020-03-16,DE,Germany,Saxony-Anhalt,DE-ST,57,37,34,89,90,0
2020-03-17,DE,Germany,Saxony-Anhalt,DE-ST,50,57,31,70,0,0
2020-03-18,DE,Germany,Saxony-Anhalt,DE-ST,54,32,0,93,0,0
2020-03-19,DE,Germany,Saxony-Anhalt,DE-ST,38,43,100,50,0,0
2020-03-20,DE,Germany,Saxony-Anhalt,DE-ST,47,75,0,95,0,0
2020-03-21,DE,Germany,Saxony-Anhalt,DE-ST,45,77,35,66,0,0
2020-03-22,DE,Germany,Saxony-Anhalt,DE-ST,100,58,63,36,0,0
2020-03-23,DE,Germany,Saxony-Anhalt,DE-ST,38,53,0,66,0,0
2020-03-24,DE,Germany,Saxony-Anhalt,DE-ST,33,34,31,58,0,19
2020-03-25,DE,Germany,Saxony-Anhalt,DE-ST,32,59,0,37,0,0
2020-03-26,DE,Germany,Saxony-Anhalt,DE-ST,26,24,0,25,0,0
2020-03-27,DE,Germany,Saxony-Anhalt,DE-ST,24,41,32,24,0,20
2020-03-28,DE,Germany,Saxony-Anhalt,DE-ST,32,55,0,56,0,0
2020-03-29,DE,Germany,Saxony-Anhalt,DE-ST,28,88,0,12,86,20
2020-03-30,DE,Germany,Saxony-Anhalt,DE-ST,23,33,0,11,0,19
2020-03-31,DE,Germany,Saxony-Anhalt,DE-ST,22,62,0,23,83,58
2020-04-01,DE,Germany,Saxony-Anhalt,DE-ST,19,23,0,12,0,20
2020-04-02,DE,Germany,Saxony-Anhalt,DE-ST,22,100,32,36,0,20
2020-04-03,DE,Germany,Saxony-Anhalt,DE-ST,56,47,0,36,0,100
2020-04-04,DE,Germany,Saxony-Anhalt,DE-ST,50,14,0,14,0,47
2020-04-05,DE,Germany,Saxony-Anhalt,DE-ST,56,33,0,27,0,45
2020-01-01,DE,Germany,Schleswig-Holstein,DE-SH,0,0,0,6,0,0
2020-01-02,DE,Germany,Schleswig-Holstein,DE-SH,0,0,0,11,0,19
2020-01-03,DE,Germany,Schleswig-Holstein,DE-SH,0,0,0,11,58,0
2020-01-04,DE,Germany,Schleswig-Holstein,DE-SH,0,0,0,11,0,0
2020-01-05,DE,Germany,Schleswig-Holstein,DE-SH,0,0,35,17,0,0
2020-01-06,DE,Germany,Schleswig-Holstein,DE-SH,0,0,33,16,0,0
2020-01-07,DE,Germany,Schleswig-Holstein,DE-SH,0,0,0,5,0,0
2020-01-08,DE,Germany,Schleswig-Holstein,DE-SH,0,0,0,27,0,0
2020-01-09,DE,Germany,Schleswig-Holstein,DE-SH,0,0,0,16,0,0
2020-01-10,DE,Germany,Schleswig-Holstein,DE-SH,0,0,0,17,0,0
2020-01-11,DE,Germany,Schleswig-Holstein,DE-SH,0,0,0,30,0,0
2020-01-12,DE,Germany,Schleswig-Holstein,DE-SH,0,0,0,5,0,0
2020-01-13,DE,Germany,Schleswig-Holstein,DE-SH,0,0,0,5,0,0
2020-01-14,DE,Germany,Schleswig-Holstein,DE-SH,0,0,0,10,52,17
2020-01-15,DE,Germany,Schleswig-Holstein,DE-SH,0,0,0,27,0,0
2020-01-16,DE,Germany,Schleswig-Holstein,DE-SH,0,0,0,6,0,0
2020-01-17,DE,Germany,Schleswig-Holstein,DE-SH,0,0,72,23,0,0
2020-01-18,DE,Germany,Schleswig-Holstein,DE-SH,0,0,0,12,0,0
2020-01-19,DE,Germany,Schleswig-Holstein,DE-SH,0,0,0,0,0,20
2020-01-20,DE,Germany,Schleswig-Holstein,DE-SH,1,0,0,22,0,0
2020-01-21,DE,Germany,Schleswig-Holstein,DE-SH,1,0,34,11,0,0
2020-01-22,DE,Germany,Schleswig-Holstein,DE-SH,3,0,0,22,0,0
2020-01-23,DE,Germany,Schleswig-Holstein,DE-SH,3,0,0,6,0,0
2020-01-24,DE,Germany,Schleswig-Holstein,DE-SH,8,0,0,6,0,0
2020-01-25,DE,Germany,Schleswig-Holstein,DE-SH,11,0,0,12,0,0
2020-01-26,DE,Germany,Schleswig-Holstein,DE-SH,11,0,0,39,0,20
2020-01-27,DE,Germany,Schleswig-Holstein,DE-SH,10,0,0,53,0,0
2020-01-28,DE,Germany,Schleswig-Holstein,DE-SH,20,0,0,22,0,0
2020-01-29,DE,Germany,Schleswig-Holstein,DE-SH,21,0,0,26,0,0
2020-01-30,DE,Germany,Schleswig-Holstein,DE-SH,18,0,34,38,0,0
2020-01-31,DE,Germany,Schleswig-Holstein,DE-SH,17,0,0,23,0,0
2020-02-01,DE,Germany,Schleswig-Holstein,DE-SH,13,0,36,41,0,0
2020-02-02,DE,Germany,Schleswig-Holstein,DE-SH,10,0,34,17,0,0
2020-02-03,DE,Germany,Schleswig-Holstein,DE-SH,8,0,0,5,0,0
2020-02-04,DE,Germany,Schleswig-Holstein,DE-SH,7,0,0,0,0,0
2020-02-05,DE,Germany,Schleswig-Holstein,DE-SH,5,0,0,11,0,0
2020-02-06,DE,Germany,Schleswig-Holstein,DE-SH,7,0,0,62,0,0
2020-02-07,DE,Germany,Schleswig-Holstein,DE-SH,7,0,0,23,0,0
2020-02-08,DE,Germany,Schleswig-Holstein,DE-SH,5,0,0,23,0,0
2020-02-09,DE,Germany,Schleswig-Holstein,DE-SH,5,0,0,34,0,18
2020-02-10,DE,Germany,Schleswig-Holstein,DE-SH,4,0,0,40,54,0
2020-02-11,DE,Germany,Schleswig-Holstein,DE-SH,5,0,0,31,0,0
2020-02-12,DE,Germany,Schleswig-Holstein,DE-SH,4,0,0,22,0,20
2020-02-13,DE,Germany,Schleswig-Holstein,DE-SH,4,0,0,22,0,0
2020-02-14,DE,Germany,Schleswig-Holstein,DE-SH,5,0,0,23,0,0
2020-02-15,DE,Germany,Schleswig-Holstein,DE-SH,6,14,0,24,0,0
2020-02-16,DE,Germany,Schleswig-Holstein,DE-SH,4,0,0,21,0,0
2020-02-17,DE,Germany,Schleswig-Holstein,DE-SH,3,0,0,32,0,0
2020-02-18,DE,Germany,Schleswig-Holstein,DE-SH,4,0,0,22,0,0
2020-02-19,DE,Germany,Schleswig-Holstein,DE-SH,3,0,0,5,0,0
2020-02-20,DE,Germany,Schleswig-Holstein,DE-SH,4,4,33,11,0,0
2020-02-21,DE,Germany,Schleswig-Holstein,DE-SH,4,0,0,11,0,0
2020-02-22,DE,Germany,Schleswig-Holstein,DE-SH,5,0,0,17,0,21
2020-02-23,DE,Germany,Schleswig-Holstein,DE-SH,15,12,0,11,0,19
2020-02-24,DE,Germany,Schleswig-Holstein,DE-SH,15,12,0,10,0,0
2020-02-25,DE,Germany,Schleswig-Holstein,DE-SH,23,0,0,37,0,0
2020-02-26,DE,Germany,Schleswig-Holstein,DE-SH,36,21,33,11,0,19
2020-02-27,DE,Germany,Schleswig-Holstein,DE-SH,41,17,33,48,0,39
2020-02-28,DE,Germany,Schleswig-Holstein,DE-SH,52,22,0,17,0,20
2020-02-29,DE,Germany,Schleswig-Holstein,DE-SH,42,31,35,34,0,21
2020-03-01,DE,Germany,Schleswig-Holstein,DE-SH,42,12,33,16,0,19
2020-03-02,DE,Germany,Schleswig-Holstein,DE-SH,38,8,0,32,0,0
2020-03-03,DE,Germany,Schleswig-Holstein,DE-SH,31,12,0,37,58,19
2020-03-04,DE,Germany,Schleswig-Holstein,DE-SH,30,13,0,32,0,0
2020-03-05,DE,Germany,Schleswig-Holstein,DE-SH,32,9,0,28,0,0
2020-03-06,DE,Germany,Schleswig-Holstein,DE-SH,32,13,0,32,0,0
2020-03-07,DE,Germany,Schleswig-Holstein,DE-SH,31,5,0,41,0,0
2020-03-08,DE,Germany,Schleswig-Holstein,DE-SH,35,50,0,37,0,0
2020-03-09,DE,Germany,Schleswig-Holstein,DE-SH,38,12,0,26,0,0
2020-03-10,DE,Germany,Schleswig-Holstein,DE-SH,50,30,0,29,0,0
2020-03-11,DE,Germany,Schleswig-Holstein,DE-SH,58,44,0,31,0,0
2020-03-12,DE,Germany,Schleswig-Holstein,DE-SH,74,51,29,33,0,0
2020-03-13,DE,Germany,Schleswig-Holstein,DE-SH,78,69,86,51,0,0
2020-03-14,DE,Germany,Schleswig-Holstein,DE-SH,76,94,0,55,0,0
2020-03-15,DE,Germany,Schleswig-Holstein,DE-SH,80,93,62,100,54,0
2020-03-16,DE,Germany,Schleswig-Holstein,DE-SH,72,92,0,50,0,16
2020-03-17,DE,Germany,Schleswig-Holstein,DE-SH,61,100,57,64,0,17
2020-03-18,DE,Germany,Schleswig-Holstein,DE-SH,52,76,29,46,0,17
2020-03-19,DE,Germany,Schleswig-Holstein,DE-SH,51,72,30,39,52,0
2020-03-20,DE,Germany,Schleswig-Holstein,DE-SH,57,56,30,34,52,0
2020-03-21,DE,Germany,Schleswig-Holstein,DE-SH,54,100,99,43,0,39
2020-03-22,DE,Germany,Schleswig-Holstein,DE-SH,100,94,0,29,0,0
2020-03-23,DE,Germany,Schleswig-Holstein,DE-SH,34,79,0,39,0,0
2020-03-24,DE,Germany,Schleswig-Holstein,DE-SH,34,54,0,33,0,0
2020-03-25,DE,Germany,Schleswig-Holstein,DE-SH,30,48,0,34,0,69
2020-03-26,DE,Germany,Schleswig-Holstein,DE-SH,32,71,59,34,0,17
2020-03-27,DE,Germany,Schleswig-Holstein,DE-SH,31,40,0,9,0,17
2020-03-28,DE,Germany,Schleswig-Holstein,DE-SH,33,63,100,22,0,59
2020-03-29,DE,Germany,Schleswig-Holstein,DE-SH,30,76,30,15,0,18
2020-03-30,DE,Germany,Schleswig-Holstein,DE-SH,27,65,28,37,0,50
2020-03-31,DE,Germany,Schleswig-Holstein,DE-SH,23,70,0,5,51,85
2020-04-01,DE,Germany,Schleswig-Holstein,DE-SH,25,54,57,28,0,100
2020-04-02,DE,Germany,Schleswig-Holstein,DE-SH,28,40,0,28,100,33
2020-04-03,DE,Germany,Schleswig-Holstein,DE-SH,60,74,0,33,0,34
2020-04-04,DE,Germany,Schleswig-Holstein,DE-SH,57,62,0,5,0,19
2020-04-05,DE,Germany,Schleswig-Holstein,DE-SH,59,85,34,22,59,20
2020-01-01,DE,Germany,Thuringia,DE-TH,0,0,0,0,0,0
2020-01-02,DE,Germany,Thuringia,DE-TH,0,0,0,0,0,0
2020-01-03,DE,Germany,Thuringia,DE-TH,0,0,0,16,0,0
2020-01-04,DE,Germany,Thuringia,DE-TH,0,0,0,17,0,0
2020-01-05,DE,Germany,Thuringia,DE-TH,0,0,0,16,0,0
2020-01-06,DE,Germany,Thuringia,DE-TH,0,0,0,15,0,0
2020-01-07,DE,Germany,Thuringia,DE-TH,0,0,0,46,0,0
2020-01-08,DE,Germany,Thuringia,DE-TH,0,0,0,16,0,0
2020-01-09,DE,Germany,Thuringia,DE-TH,0,0,0,47,43,17
2020-01-10,DE,Germany,Thuringia,DE-TH,0,0,0,32,0,0
2020-01-11,DE,Germany,Thuringia,DE-TH,0,0,0,17,0,0
2020-01-12,DE,Germany,Thuringia,DE-TH,0,0,0,16,0,0
2020-01-13,DE,Germany,Thuringia,DE-TH,0,0,0,43,0,0
2020-01-14,DE,Germany,Thuringia,DE-TH,0,0,0,42,0,0
2020-01-15,DE,Germany,Thuringia,DE-TH,0,0,0,48,0,0
2020-01-16,DE,Germany,Thuringia,DE-TH,0,0,56,33,0,0
2020-01-17,DE,Germany,Thuringia,DE-TH,0,0,0,50,0,0
2020-01-18,DE,Germany,Thuringia,DE-TH,0,0,0,33,0,0
2020-01-19,DE,Germany,Thuringia,DE-TH,0,0,53,15,0,0
2020-01-20,DE,Germany,Thuringia,DE-TH,1,0,52,30,0,0
2020-01-21,DE,Germany,Thuringia,DE-TH,1,0,0,94,0,0
2020-01-22,DE,Germany,Thuringia,DE-TH,1,0,0,65,0,0
2020-01-23,DE,Germany,Thuringia,DE-TH,1,0,0,48,0,0
2020-01-24,DE,Germany,Thuringia,DE-TH,5,0,0,33,45,0
2020-01-25,DE,Germany,Thuringia,DE-TH,7,0,0,34,0,0
2020-01-26,DE,Germany,Thuringia,DE-TH,9,0,0,0,0,0
2020-01-27,DE,Germany,Thuringia,DE-TH,6,0,0,0,0,0
2020-01-28,DE,Germany,Thuringia,DE-TH,19,0,0,61,0,0
2020-01-29,DE,Germany,Thuringia,DE-TH,13,0,53,15,0,0
2020-01-30,DE,Germany,Thuringia,DE-TH,22,0,0,47,0,0
2020-01-31,DE,Germany,Thuringia,DE-TH,17,0,0,49,0,0
2020-02-01,DE,Germany,Thuringia,DE-TH,10,0,0,33,0,0
2020-02-02,DE,Germany,Thuringia,DE-TH,9,0,0,15,0,0
2020-02-03,DE,Germany,Thuringia,DE-TH,7,0,0,55,0,0
2020-02-04,DE,Germany,Thuringia,DE-TH,6,0,53,61,0,0
2020-02-05,DE,Germany,Thuringia,DE-TH,7,0,0,16,0,0
2020-02-06,DE,Germany,Thuringia,DE-TH,5,0,53,31,0,0
2020-02-07,DE,Germany,Thuringia,DE-TH,5,0,56,0,0,0
2020-02-08,DE,Germany,Thuringia,DE-TH,9,0,0,18,100,0
2020-02-09,DE,Germany,Thuringia,DE-TH,4,0,0,47,0,0
2020-02-10,DE,Germany,Thuringia,DE-TH,4,0,0,30,0,0
2020-02-11,DE,Germany,Thuringia,DE-TH,3,0,0,32,0,0
2020-02-12,DE,Germany,Thuringia,DE-TH,4,0,0,49,45,0
2020-02-13,DE,Germany,Thuringia,DE-TH,5,0,57,33,0,0
2020-02-14,DE,Germany,Thuringia,DE-TH,5,0,0,50,0,0
2020-02-15,DE,Germany,Thuringia,DE-TH,3,0,0,18,0,0
2020-02-16,DE,Germany,Thuringia,DE-TH,3,0,0,0,0,0
2020-02-17,DE,Germany,Thuringia,DE-TH,4,0,0,15,0,17
2020-02-18,DE,Germany,Thuringia,DE-TH,4,0,0,30,0,0
2020-02-19,DE,Germany,Thuringia,DE-TH,3,8,0,47,0,0
2020-02-20,DE,Germany,Thuringia,DE-TH,2,0,0,16,0,17
2020-02-21,DE,Germany,Thuringia,DE-TH,4,0,0,49,0,0
2020-02-22,DE,Germany,Thuringia,DE-TH,5,9,0,34,0,0
2020-02-23,DE,Germany,Thuringia,DE-TH,10,0,0,59,0,0
2020-02-24,DE,Germany,Thuringia,DE-TH,15,16,0,45,0,0
2020-02-25,DE,Germany,Thuringia,DE-TH,18,42,0,62,0,0
2020-02-26,DE,Germany,Thuringia,DE-TH,33,33,0,45,0,0
2020-02-27,DE,Germany,Thuringia,DE-TH,36,8,0,77,0,0
2020-02-28,DE,Germany,Thuringia,DE-TH,45,27,0,33,0,0
2020-02-29,DE,Germany,Thuringia,DE-TH,32,18,0,17,0,0
2020-03-01,DE,Germany,Thuringia,DE-TH,35,25,0,30,0,17
2020-03-02,DE,Germany,Thuringia,DE-TH,32,17,0,46,0,0
2020-03-03,DE,Germany,Thuringia,DE-TH,37,8,0,0,0,0
2020-03-04,DE,Germany,Thuringia,DE-TH,26,8,0,59,0,0
2020-03-05,DE,Germany,Thuringia,DE-TH,34,0,55,80,0,0
2020-03-06,DE,Germany,Thuringia,DE-TH,29,43,0,79,44,0
2020-03-07,DE,Germany,Thuringia,DE-TH,24,9,0,49,0,0
2020-03-08,DE,Germany,Thuringia,DE-TH,34,17,0,31,0,0
2020-03-09,DE,Germany,Thuringia,DE-TH,36,32,0,44,0,0
2020-03-10,DE,Germany,Thuringia,DE-TH,40,52,48,83,0,0
2020-03-11,DE,Germany,Thuringia,DE-TH,44,31,0,42,0,0
2020-03-12,DE,Germany,Thuringia,DE-TH,60,53,48,42,0,0
2020-03-13,DE,Germany,Thuringia,DE-TH,72,74,47,68,0,0
2020-03-14,DE,Germany,Thuringia,DE-TH,65,72,57,100,0,0
2020-03-15,DE,Germany,Thuringia,DE-TH,78,89,0,74,0,0
2020-03-16,DE,Germany,Thuringia,DE-TH,64,100,0,28,0,0
2020-03-17,DE,Germany,Thuringia,DE-TH,54,59,0,54,0,15
2020-03-18,DE,Germany,Thuringia,DE-TH,57,71,0,58,0,0
2020-03-19,DE,Germany,Thuringia,DE-TH,50,78,0,58,40,0
2020-03-20,DE,Germany,Thuringia,DE-TH,45,94,46,13,0,0
2020-03-21,DE,Germany,Thuringia,DE-TH,48,47,100,44,0,0
2020-03-22,DE,Germany,Thuringia,DE-TH,100,81,0,54,0,15
2020-03-23,DE,Germany,Thuringia,DE-TH,42,79,0,36,0,0
2020-03-24,DE,Germany,Thuringia,DE-TH,34,56,0,13,36,0
2020-03-25,DE,Germany,Thuringia,DE-TH,31,61,0,42,39,16
2020-03-26,DE,Germany,Thuringia,DE-TH,32,62,99,29,0,0
2020-03-27,DE,Germany,Thuringia,DE-TH,25,74,0,41,0,30
2020-03-28,DE,Germany,Thuringia,DE-TH,33,61,0,32,0,0
2020-03-29,DE,Germany,Thuringia,DE-TH,32,51,0,54,0,0
2020-03-30,DE,Germany,Thuringia,DE-TH,23,76,88,0,35,14
2020-03-31,DE,Germany,Thuringia,DE-TH,25,91,0,13,0,100
2020-04-01,DE,Germany,Thuringia,DE-TH,26,44,0,27,0,30
2020-04-02,DE,Germany,Thuringia,DE-TH,26,59,0,41,0,45
2020-04-03,DE,Germany,Thuringia,DE-TH,64,50,0,40,0,29
2020-04-04,DE,Germany,Thuringia,DE-TH,58,35,0,16,0,36
2020-04-05,DE,Germany,Thuringia,DE-TH,65,34,0,47,0,0
2020-01-01,FR,France,Alsace,FR-A,0,0,0,0,0,6
2020-01-02,FR,France,Alsace,FR-A,0,0,0,17,0,3
2020-01-03,FR,France,Alsace,FR-A,0,0,0,33,0,6
2020-01-04,FR,France,Alsace,FR-A,0,0,0,18,0,2
2020-01-05,FR,France,Alsace,FR-A,0,0,0,0,0,5
2020-01-06,FR,France,Alsace,FR-A,0,0,0,0,0,5
2020-01-07,FR,France,Alsace,FR-A,0,0,0,0,0,3
2020-01-08,FR,France,Alsace,FR-A,0,0,0,0,0,8
2020-01-09,FR,France,Alsace,FR-A,0,0,0,0,0,7
2020-01-10,FR,France,Alsace,FR-A,0,0,0,0,0,11
2020-01-11,FR,France,Alsace,FR-A,0,0,50,40,0,8
2020-01-12,FR,France,Alsace,FR-A,0,0,0,0,0,6
2020-01-13,FR,France,Alsace,FR-A,0,0,0,17,0,2
2020-01-14,FR,France,Alsace,FR-A,0,0,0,0,0,7
2020-01-15,FR,France,Alsace,FR-A,0,0,0,0,0,7
2020-01-16,FR,France,Alsace,FR-A,0,0,0,19,0,5
2020-01-17,FR,France,Alsace,FR-A,0,0,0,0,0,2
2020-01-18,FR,France,Alsace,FR-A,0,0,0,40,0,0
2020-01-19,FR,France,Alsace,FR-A,0,0,0,0,0,7
2020-01-20,FR,France,Alsace,FR-A,0,0,0,0,91,8
2020-01-21,FR,France,Alsace,FR-A,1,0,0,75,0,7
2020-01-22,FR,France,Alsace,FR-A,1,0,0,19,0,5
2020-01-23,FR,France,Alsace,FR-A,3,0,0,19,0,11
2020-01-24,FR,France,Alsace,FR-A,10,0,46,37,0,4
2020-01-25,FR,France,Alsace,FR-A,12,0,0,0,0,14
2020-01-26,FR,France,Alsace,FR-A,9,0,0,0,0,9
2020-01-27,FR,France,Alsace,FR-A,7,0,0,0,0,5
2020-01-28,FR,France,Alsace,FR-A,6,0,0,18,0,7
2020-01-29,FR,France,Alsace,FR-A,6,0,0,0,0,6
2020-01-30,FR,France,Alsace,FR-A,8,0,46,0,92,6
2020-01-31,FR,France,Alsace,FR-A,9,0,0,19,0,9
2020-02-01,FR,France,Alsace,FR-A,7,0,0,19,0,8
2020-02-02,FR,France,Alsace,FR-A,6,0,0,19,0,10
2020-02-03,FR,France,Alsace,FR-A,5,0,0,33,0,8
2020-02-04,FR,France,Alsace,FR-A,3,0,0,0,0,10
2020-02-05,FR,France,Alsace,FR-A,4,0,0,37,0,2
2020-02-06,FR,France,Alsace,FR-A,4,0,46,19,0,6
2020-02-07,FR,France,Alsace,FR-A,5,0,0,39,0,6
2020-02-08,FR,France,Alsace,FR-A,5,0,0,0,0,5
2020-02-09,FR,France,Alsace,FR-A,6,0,47,0,0,8
2020-02-10,FR,France,Alsace,FR-A,5,0,0,18,0,3
2020-02-11,FR,France,Alsace,FR-A,3,0,0,35,0,9
2020-02-12,FR,France,Alsace,FR-A,4,0,0,18,0,9
2020-02-13,FR,France,Alsace,FR-A,4,1,0,0,0,6
2020-02-14,FR,France,Alsace,FR-A,3,0,0,0,0,5
2020-02-15,FR,France,Alsace,FR-A,3,0,51,0,0,1
2020-02-16,FR,France,Alsace,FR-A,3,0,0,20,0,8
2020-02-17,FR,France,Alsace,FR-A,2,0,0,18,0,7
2020-02-18,FR,France,Alsace,FR-A,3,0,0,0,0,7
2020-02-19,FR,France,Alsace,FR-A,2,0,0,0,0,8
2020-02-20,FR,France,Alsace,FR-A,2,2,0,0,0,5
2020-02-21,FR,France,Alsace,FR-A,3,1,0,19,0,1
2020-02-22,FR,France,Alsace,FR-A,3,2,0,20,0,11
2020-02-23,FR,France,Alsace,FR-A,10,5,0,0,0,8
2020-02-24,FR,France,Alsace,FR-A,16,6,46,0,0,15
2020-02-25,FR,France,Alsace,FR-A,19,2,0,0,0,33
2020-02-26,FR,France,Alsace,FR-A,29,3,0,18,0,13
2020-02-27,FR,France,Alsace,FR-A,25,7,0,0,0,24
2020-02-28,FR,France,Alsace,FR-A,37,10,0,0,0,27
2020-02-29,FR,France,Alsace,FR-A,37,5,0,36,0,14
2020-03-01,FR,France,Alsace,FR-A,44,6,0,37,0,28
2020-03-02,FR,France,Alsace,FR-A,43,11,0,34,0,23
2020-03-03,FR,France,Alsace,FR-A,38,10,0,0,0,24
2020-03-04,FR,France,Alsace,FR-A,42,11,0,0,0,15
2020-03-05,FR,France,Alsace,FR-A,47,8,0,0,0,11
2020-03-06,FR,France,Alsace,FR-A,61,12,0,17,0,10
2020-03-07,FR,France,Alsace,FR-A,53,24,0,19,0,7
